c minisat_input_format
p cnf 4500 9000
-3933 2282 2471 0
284 1983 2022 0
-1871 -1240 337 0
-3877 -3614 -3494 0
-2276 -1701 379 0
-3113 121 3437 0
573 1770 3230 0
21 373 2501 0
-1951 2269 3852 0
-3915 -3136 2077 0
1076 1365 3857 0
-2255 1087 1191 0
-2160 -1210 2217 0
527 2389 3614 0
-3813 -185 4461 0
-1275 2270 4279 0
-4201 -2518 96 0
-865 -512 2350 0
-2763 -2287 1873 0
-3744 -755 525 0
-2834 -1323 851 0
-4098 -2775 2544 0
-3710 -2784 -274 0
-2611 -792 487 0
-1648 1437 1761 0
-117 1087 1209 0
-3967 -1591 -1453 0
-1000 648 3553 0
-3509 -1470 77 0
-2388 2803 3739 0
-324 2118 3419 0
-1092 -85 1757 0
-3355 354 450 0
-4172 -1880 3176 0
867 1017 3497 0
-1930 -1008 2847 0
-3742 -1131 3732 0
-4452 -2877 -2441 0
-2418 -1376 3554 0
-4287 -3685 2442 0
-2355 -1841 2265 0
-2603 9 1424 0
-2984 1569 3835 0
-1203 1093 2052 0
-2937 -2553 1925 0
-4374 -3546 1305 0
-4236 -812 1921 0
-3973 -2620 1649 0
-1071 -184 3409 0
918 1999 3345 0
-2861 794 4410 0
-1282 2990 2997 0
-4264 2797 3164 0
-2262 1191 1938 0
-2069 -1613 1307 0
684 1835 4110 0
-1724 -206 -48 0
-4435 -770 3842 0
-1258 -1159 3649 0
-277 280 479 0
968 1858 3924 0
-573 137 1080 0
-4081 2737 3535 0
-3242 -2469 -1271 0
-1813 -319 3421 0
-745 1561 2570 0
-1000 -685 4086 0
637 1192 3975 0
-2923 3696 3911 0
-111 647 1813 0
-4343 -2960 -2834 0
1401 2285 2685 0
-2192 2235 3428 0
-2190 -1930 -239 0
-4181 -611 3598 0
-1855 -1235 -517 0
-314 25 2153 0
-2046 -1060 -25 0
-266 1132 3658 0
-3613 -2912 2430 0
-4179 3431 4088 0
-504 1718 2838 0
-4224 -1026 4053 0
-3228 -1727 1879 0
-3233 -2264 -80 0
479 2086 4173 0
1611 2203 2727 0
-1789 1325 3455 0
-1802 -1795 4182 0
-3700 -2541 -1694 0
-1017 1104 3965 0
-4019 461 4473 0
-3658 -3462 332 0
7 1963 3138 0
-2153 -674 275 0
-4051 -3084 3899 0
-3241 1634 1754 0
2429 2624 2888 0
-2310 -670 2589 0
734 2334 4329 0
-3536 359 2450 0
-382 1767 4447 0
-3385 -2907 3260 0
-2033 1922 3643 0
-3979 1585 2839 0
-4484 -4099 -2181 0
-3440 3163 4500 0
-3698 -3620 56 0
-1714 -1437 1194 0
-3773 -2967 -2016 0
1740 1894 2943 0
1146 1415 4247 0
-815 2954 4303 0
-3922 1001 2955 0
605 3027 4082 0
-1256 3173 4184 0
-3938 -3630 3035 0
-3670 2871 4149 0
-2875 -2051 1582 0
-4237 1544 2801 0
-3431 -1453 -985 0
-1833 -955 2528 0
-4441 -3269 -2382 0
-1595 1479 2691 0
-1041 2538 3978 0
-1516 2635 3116 0
-4075 -3919 -254 0
-3575 -2199 -2049 0
-3591 -2286 -2204 0
-2988 -1719 4276 0
-2418 -1606 -16 0
-3226 -2182 4164 0
-4050 -2488 1907 0
-3949 -1644 38 0
1138 2829 3329 0
-4033 -325 2372 0
-2345 -2000 -1452 0
-2100 -658 1248 0
-2172 1239 1400 0
-1929 -896 641 0
-2884 -2800 -2763 0
-2917 -1039 4418 0
-2705 316 1866 0
-456 1886 1905 0
-2741 2217 3744 0
-4102 -2465 -891 0
1591 2762 3181 0
-3917 3030 3894 0
-2174 3326 4346 0
7 41 1326 0
1537 2183 2815 0
-1268 3369 3606 0
-3223 -2425 3402 0
-4497 -3494 71 0
-3605 -3487 3151 0
2090 3702 3766 0
-1432 -74 117 0
-3873 -1975 4473 0
-1605 2299 4133 0
-4100 365 1881 0
-3772 438 3362 0
-4157 1580 3981 0
-284 534 4092 0
-806 -27 2833 0
-266 501 1287 0
-1987 207 574 0
-1552 -517 798 0
-3496 -2270 665 0
-3474 -1024 -880 0
-4016 -2973 568 0
-2517 -1154 1422 0
-4429 -2787 -30 0
-4491 2340 3563 0
186 1888 3605 0
-4297 -3075 -1917 0
-1723 368 2801 0
-3034 179 1718 0
-3311 -1836 469 0
-3293 432 1833 0
-2752 -183 2937 0
-3473 -1798 465 0
-1925 -1786 1564 0
-3361 -839 114 0
-2015 1547 3793 0
-2884 2534 4400 0
-3120 863 4175 0
-1403 -442 761 0
-1969 463 2265 0
-3732 -247 4380 0
967 4046 4050 0
-3289 2669 3975 0
-1966 -255 852 0
-3610 -1736 3156 0
-3231 -1927 1987 0
-3634 1456 4172 0
-912 1449 4169 0
-187 1724 4236 0
-2371 2722 3327 0
-3159 -1092 1273 0
-3929 -3910 563 0
-591 2165 2231 0
492 565 827 0
-2110 -136 2930 0
-4128 -2130 2671 0
-3010 -2929 2911 0
-1508 728 1223 0
-1524 1407 4086 0
-2838 1953 2411 0
-3331 -2748 646 0
-3734 -83 2395 0
-3347 1106 4290 0
-2777 -2654 2167 0
-1978 -795 3616 0
-2122 1069 1330 0
-2110 -1943 -1726 0
-2954 -1484 1570 0
-1201 428 1064 0
-214 98 2736 0
1349 3458 4304 0
-3928 993 1069 0
-4343 1084 1509 0
-3719 3669 4174 0
-3779 -2175 54 0
-3902 -2159 4094 0
-2480 -691 -501 0
-2768 1226 1779 0
-3966 -3358 2789 0
-1512 -38 429 0
-3923 64 3693 0
-1938 2 480 0
-4297 -2096 3054 0
-4476 -3729 -3158 0
-4162 -2237 4189 0
-3108 -2281 -1095 0
-562 1620 3513 0
-2186 1257 2052 0
-4243 2651 4193 0
-4311 869 3706 0
-2374 3095 4047 0
-3815 -3280 -1648 0
354 728 4056 0
-2345 -2179 2025 0
-3836 -1077 2366 0
-1700 -1404 -343 0
-3971 1066 3243 0
255 358 1773 0
-614 118 1266 0
1926 2546 3703 0
-3527 -2497 2256 0
-3465 4220 4444 0
-4260 -1032 2634 0
-617 744 3155 0
-3259 -1902 -1066 0
-3131 -447 282 0
-2757 664 2122 0
-899 1527 1858 0
-3471 808 1268 0
-4005 -770 3258 0
-2056 -847 4419 0
-474 2557 2680 0
-3104 -3087 448 0
-747 -106 1378 0
-4476 3004 4364 0
-3174 -1443 675 0
-4444 -3281 3413 0
-4023 -3848 -1172 0
-3146 -1664 1246 0
-52 278 1384 0
-1883 807 1864 0
1130 2973 4069 0
-3554 530 1493 0
-3912 1466 2628 0
-4430 1424 2359 0
2364 3711 4241 0
-3876 -376 4074 0
-2591 190 3463 0
-3204 -255 1602 0
-2725 -1262 -1007 0
-3588 434 1843 0
-3770 818 2909 0
-1853 2009 3865 0
-3281 -2170 -701 0
-1199 -746 3829 0
-2509 -2340 814 0
-106 734 860 0
-620 -374 941 0
-3973 290 2336 0
-1928 1114 3481 0
-4474 -1891 1744 0
3024 3194 3242 0
-4055 -3338 4442 0
-2591 -2043 -576 0
-1895 478 3720 0
1371 1853 3197 0
-2481 -2198 992 0
395 1739 3045 0
-2667 -634 1566 0
-2324 632 4045 0
-1322 3056 3977 0
-4355 -3760 -3757 0
-4301 -711 2111 0
-2157 -567 -130 0
-4457 1372 1580 0
-524 -296 -31 0
1635 2724 4113 0
-4009 1073 2901 0
-3317 559 2432 0
-2482 3217 3577 0
-3350 -1506 1224 0
195 1009 1658 0
-4014 -3809 -578 0
-3977 -337 1267 0
-1795 13 2969 0
-818 2044 4343 0
-1008 470 1324 0
-942 1259 1934 0
-3106 477 2543 0
-3671 -1160 -708 0
-3737 -3616 1754 0
-2957 -1486 2351 0
2242 2654 3974 0
800 1891 2754 0
-4315 -684 1554 0
-3244 -1233 3545 0
2818 3081 3447 0
392 722 3709 0
2288 3194 3668 0
-2399 -1732 3899 0
-973 725 1965 0
-3879 -2028 3556 0
3946 4066 4220 0
-1300 159 3067 0
-1928 394 3855 0
-1575 625 2671 0
-2738 2819 3707 0
1122 2828 3788 0
-2799 1191 4366 0
-2824 -2038 1486 0
-3770 -3198 1408 0
-2583 -994 -979 0
3202 3449 3614 0
-432 859 2127 0
-3204 2427 2838 0
-2128 -895 4292 0
-3347 1040 1609 0
-2467 -1121 -684 0
-203 1084 3717 0
-579 1838 4409 0
-3227 -822 4091 0
-3412 886 4072 0
-4061 -3642 612 0
-2987 -1629 2645 0
-2766 -1849 4498 0
-4400 -4055 467 0
-2125 1625 2164 0
-4366 -169 2483 0
-1936 464 3578 0
-4374 -3068 -255 0
-2179 -1929 -846 0
-2192 -1453 1458 0
-3417 1664 2541 0
-2176 477 2454 0
-688 362 1045 0
-877 3266 4379 0
-153 2525 4237 0
-347 176 3492 0
-3607 -2405 1968 0
-3199 -2582 896 0
-601 2129 3894 0
-3613 -2053 99 0
-1917 489 2927 0
-3875 -3451 -208 0
-3090 -2498 1815 0
-3045 -2168 1965 0
-861 995 2211 0
-1276 602 3830 0
44 1175 4312 0
-4448 -2414 3521 0
-2650 439 1343 0
-3450 -2223 -1566 0
-2749 119 2829 0
-328 1402 2407 0
-906 -440 2820 0
216 779 1544 0
1153 1397 4043 0
-1297 -263 2336 0
-3427 -880 1357 0
-4318 -1751 958 0
723 2330 2616 0
-3957 -1331 1856 0
-3613 -3093 2427 0
-3934 2656 4313 0
-1162 131 1587 0
-2633 -2501 -2244 0
-4041 -3139 561 0
-3524 -3311 -934 0
-528 1354 2826 0
1404 2914 3169 0
-1855 2434 2908 0
2402 2465 3510 0
-4375 -998 866 0
-4024 -1384 4166 0
-2591 -1384 -909 0
-3902 22 1156 0
1281 4321 4459 0
-518 505 4055 0
-4417 -1980 3874 0
-3884 -3602 3325 0
-396 9 225 0
-4116 1776 3650 0
3085 3799 4438 0
2031 2180 3114 0
3484 3920 4025 0
-4435 -3567 2376 0
-847 -422 2030 0
1416 3427 3838 0
-2537 -1682 361 0
3153 4080 4351 0
-183 1524 2311 0
-3339 -2085 2755 0
-4423 2007 2254 0
2134 2501 3380 0
21 3931 4284 0
-2569 -622 3284 0
-84 3783 3942 0
-3452 -361 3520 0
-3933 1414 3087 0
-2986 1301 1521 0
-4217 -3291 3858 0
-2396 -1829 -125 0
-3738 -2004 2105 0
-2175 1898 2487 0
-3904 -2863 -439 0
-4373 -4101 1153 0
-1165 28 2228 0
316 607 3971 0
-3331 -3059 -950 0
1755 2552 2569 0
-3954 765 4263 0
-3109 -993 693 0
-3093 -292 156 0
-3501 -1386 2121 0
-1828 2270 2975 0
-2642 -440 3532 0
-3988 -1954 -643 0
-2547 1663 3896 0
1228 3140 3284 0
-725 -345 -191 0
-3260 1776 3763 0
-2480 -1824 -1140 0
646 1078 3996 0
-2824 -1251 2790 0
1303 1477 4146 0
-3227 -1665 1444 0
-2559 1324 2628 0
-4285 -106 308 0
-3992 -3196 2614 0
-3925 -3148 -2304 0
-1645 3587 3835 0
-3692 -2426 991 0
-36 1342 3544 0
3193 3278 3936 0
581 777 2841 0
-4369 1160 3084 0
-3754 -3631 2768 0
-3502 -3032 871 0
-397 996 1957 0
-3410 -2261 1889 0
-876 1066 2229 0
-950 1757 2832 0
-3791 -2065 1388 0
-3222 -98 2950 0
-3646 -51 1897 0
-1314 -1180 -1090 0
-3155 -2920 -2080 0
3198 3845 4221 0
999 2900 3334 0
-3613 -3574 -795 0
-3992 2711 2816 0
-4350 -2626 1613 0
-1347 14 949 0
-1381 1495 2338 0
-4423 342 3932 0
-2763 -2235 731 0
-111 2615 3418 0
-3066 -2541 2527 0
-1524 2881 4112 0
462 3346 3690 0
-1051 -792 2181 0
-2441 -893 -218 0
-4051 2580 2852 0
-4443 246 2169 0
-2635 -2412 3915 0
-2323 -786 -314 0
-2326 1651 2153 0
-3156 -1413 1788 0
-4215 -536 2965 0
-2191 -2021 2246 0
603 681 733 0
-2506 -1759 1874 0
-3762 1721 1881 0
-339 -7 1252 0
-1954 3248 3400 0
1644 2886 4141 0
-4435 -1216 -1051 0
896 2022 4061 0
573 1840 1881 0
-4302 -1078 -692 0
54 332 3264 0
-200 2740 3575 0
-3475 -1353 2061 0
-2912 -2798 -947 0
-582 1196 4335 0
-2929 1525 1634 0
-835 1473 2435 0
-3588 -3196 -2130 0
-2800 -2013 1673 0
-2709 -633 289 0
-4173 -2450 -1704 0
-3789 -3768 -1305 0
-4009 -3116 1756 0
-3171 -2021 -853 0
-3730 -481 -83 0
-4159 -3367 -422 0
-4024 -3150 -490 0
-3556 -1457 2881 0
-3432 -2002 1194 0
-4018 -781 3768 0
-4485 1505 1800 0
-2766 914 1306 0
-3568 -902 3891 0
-1568 -918 4074 0
-3495 -2161 -436 0
-2642 -1865 3081 0
-2656 -281 2446 0
-4408 2548 2610 0
-2904 2040 4050 0
2033 2876 3583 0
-2969 -2397 1562 0
-2796 943 4362 0
-2880 1200 1860 0
-3329 2724 4242 0
-43 2621 4047 0
-3462 -3285 -1475 0
-1171 1468 2662 0
-1953 890 1622 0
883 2031 2628 0
-2088 -2035 -1039 0
-2507 -955 1045 0
-3664 -744 477 0
-3691 3185 4343 0
1043 4049 4485 0
-4112 2232 3424 0
-2557 658 2395 0
-1663 -88 1004 0
925 1993 3785 0
-3632 114 3578 0
-3353 -384 594 0
-2159 -773 1215 0
-513 618 3360 0
-3756 -1537 2368 0
-4295 -1177 232 0
-2472 -1067 1211 0
-3915 -3204 -1438 0
-1262 492 674 0
-11 913 1444 0
-3784 1005 4212 0
-4365 -1234 3588 0
-3790 -2032 3660 0
-2718 -578 911 0
555 1570 4379 0
-4110 -1610 667 0
-4000 -1966 2058 0
-2680 2323 4344 0
-4451 1649 3147 0
182 610 1241 0
-4273 -3328 4238 0
-810 484 3251 0
85 804 3922 0
-3256 -609 3086 0
-2580 -377 1810 0
-903 -69 2591 0
-4342 -3289 418 0
-3222 -756 4447 0
-3550 -1342 4373 0
-965 -521 1594 0
-3326 -1548 3959 0
-3511 262 1747 0
-3951 1124 2034 0
-2332 -532 3917 0
-3444 -1234 3271 0
-2576 -2183 -1674 0
-4364 -1873 258 0
-1778 -612 3513 0
-2829 1157 1658 0
-2582 1194 2849 0
-3951 -2210 -879 0
-4036 -1104 338 0
-3904 -697 1289 0
-4073 1938 4063 0
-3521 -1389 71 0
-2031 59 4277 0
208 239 2771 0
-557 1065 2718 0
-3795 -936 -644 0
-3420 1277 1372 0
-957 3062 4319 0
1727 2681 3683 0
-4097 1114 1657 0
-1364 3481 4213 0
-3863 -1195 881 0
-2296 4038 4480 0
-3705 -1398 1103 0
-1230 1746 4127 0
-1501 -1170 1854 0
-520 -379 1875 0
-2067 1035 1871 0
-4081 -2105 -989 0
-4254 -1582 2161 0
-2771 -1891 1854 0
-4112 -8 4208 0
-972 2008 2993 0
-2137 -336 420 0
-245 3456 3730 0
-4471 -3977 -3613 0
-522 1919 3297 0
-2276 2702 3680 0
-175 364 2083 0
-1546 446 3952 0
-2788 -1863 2952 0
-3974 -2564 -2522 0
-592 2853 3154 0
-1406 -1260 4340 0
-4074 1316 3171 0
-3816 -3021 3112 0
-768 1983 2088 0
-1807 -840 -68 0
-3669 881 3621 0
-2478 268 307 0
-2259 -2079 2389 0
-3468 2275 3911 0
-2182 -794 -444 0
-2956 -1037 1164 0
-2980 -1532 3296 0
-2653 147 2385 0
-3488 -2852 1668 0
-453 285 3002 0
-2566 1719 3012 0
-1110 814 1415 0
-3262 -2815 2741 0
-2013 114 2735 0
-2224 1655 4202 0
-2174 1002 2965 0
-1896 -1658 1072 0
2259 2578 3408 0
-4328 2441 3034 0
-1551 1026 3630 0
92 490 1742 0
-3704 453 2834 0
-1290 -1063 752 0
-3742 3122 3435 0
-4298 -1782 3107 0
-3460 -2912 -1073 0
-3419 -1325 3769 0
-2101 225 3475 0
-2343 -2103 -836 0
-2702 -2327 -88 0
-1870 1211 1684 0
-4362 -2114 -402 0
-4002 -3814 166 0
-457 -324 -306 0
-3328 -3267 4049 0
-3644 1865 2113 0
-3271 -2189 2695 0
-3827 -3568 -1666 0
-3738 -1685 2642 0
-1391 211 524 0
-3201 -319 4140 0
-4291 300 4468 0
-421 457 1671 0
-1975 981 4319 0
-4491 1058 3365 0
2592 3024 3876 0
-2483 -1270 2502 0
-3108 3442 4057 0
23 2258 3150 0
-4423 -3232 -1267 0
108 677 1268 0
-956 1052 3401 0
-2845 2681 4418 0
-2164 -122 1240 0
-260 1513 1970 0
-4151 1803 2293 0
-822 3163 4448 0
-3249 -1223 2452 0
-4030 -3662 -1327 0
-2402 2630 3965 0
-4072 969 1640 0
-318 12 1046 0
-4151 -1150 3545 0
-1268 -606 303 0
-3805 -2166 -1397 0
-3994 1334 1362 0
-1210 3315 3717 0
-3649 -1791 3048 0
-4096 -679 1374 0
-3838 -883 1333 0
-2941 -1190 470 0
-1413 -1120 2620 0
-79 3649 4239 0
-1101 2544 4478 0
-2273 235 354 0
-2067 -1751 1031 0
-2186 3155 4297 0
-3123 -2557 -778 0
-4221 -1048 2123 0
-1678 -1547 207 0
-1053 1208 3310 0
-310 896 1933 0
-3654 461 1038 0
-3665 -440 1454 0
-500 1529 2322 0
-2727 -877 1933 0
-2482 -398 1938 0
-3793 1913 2643 0
-2950 -1002 1912 0
-539 -308 -36 0
-1390 1640 2364 0
-875 410 2083 0
-4130 -2943 3490 0
-340 2091 2690 0
180 2620 3681 0
-1124 -212 2500 0
356 1402 3450 0
-2204 -95 1005 0
-3277 1208 4190 0
-3370 -963 911 0
-1271 1674 3161 0
-3644 -2614 -736 0
-2274 648 2601 0
2281 2609 3505 0
-3766 -3555 -2253 0
-2734 1333 2705 0
-2222 787 2515 0
-576 -562 291 0
-3833 -1168 3318 0
-3205 -663 348 0
-3913 3816 4433 0
4171 4297 4468 0
-755 285 1425 0
-4304 -1997 -1044 0
-3680 -1882 3042 0
-3382 -1576 807 0
-2879 -104 3225 0
-2402 -2364 2435 0
-3327 -845 2116 0
-780 933 1168 0
-4410 -3525 1433 0
-3336 -2915 -592 0
-1683 379 4147 0
-2241 -729 3073 0
-2278 3446 3781 0
-3620 -894 1555 0
-3462 -682 -631 0
-1567 -1305 2463 0
-2629 -701 3357 0
-4021 486 1136 0
1138 2118 2826 0
-2025 726 3802 0
-2975 -1184 1328 0
-2537 -898 2236 0
-2535 -596 3478 0
-2942 -1242 3660 0
-559 294 776 0
-4228 3512 4105 0
-30 186 3078 0
-4432 3424 3875 0
-1034 -510 3246 0
-807 -414 466 0
-3121 -434 79 0
-3157 -1200 -447 0
-1069 -454 852 0
-3817 -2712 47 0
-710 -308 1358 0
-4451 -2926 1861 0
-2371 671 1694 0
-4115 -506 3850 0
-4450 -3265 1677 0
-344 1880 4182 0
3011 3294 3427 0
-423 1552 2143 0
-4373 -3529 -558 0
-1624 2760 3122 0
-4488 -3084 1529 0
-4050 -3048 1708 0
-3753 -978 3568 0
-3065 1222 3475 0
-3245 176 3680 0
-1264 2953 3770 0
-4108 615 3839 0
-3466 -904 1353 0
-3530 -1622 -876 0
-3566 -3045 -2441 0
-4160 -218 4439 0
-2115 -421 1825 0
3244 3424 4286 0
-4257 -2703 4347 0
-584 17 3708 0
-3437 -301 3128 0
-2686 539 2974 0
-4051 792 2691 0
847 1286 1983 0
-3068 83 1465 0
-3479 2196 2223 0
-3266 1190 1280 0
-4147 -4048 4195 0
-149 481 4460 0
-1779 -793 3594 0
-3709 -3240 2666 0
-2415 -481 1918 0
-2378 -1665 4353 0
-804 -199 2885 0
-3384 2540 3851 0
-4498 310 2518 0
-3942 -791 3459 0
-3849 -3121 3412 0
-3596 381 2907 0
-2396 -731 3797 0
-3567 -1157 565 0
-1003 -800 -283 0
-4103 426 1702 0
-3521 2128 2604 0
2197 2414 3983 0
-3404 1834 2108 0
-66 514 806 0
-3305 -2818 2183 0
-3905 -2365 -1990 0
-2473 -1001 3249 0
-3714 -3182 983 0
-2336 -2196 2742 0
-1539 167 2782 0
-3529 -447 2562 0
-500 976 3084 0
-2196 3254 3816 0
-4388 -3939 3159 0
-3475 -3167 -2468 0
-1393 2324 4197 0
-3352 1134 1811 0
-2043 982 1423 0
1939 2448 3912 0
1739 3995 4367 0
-1628 726 2533 0
-1280 1501 2950 0
-3531 -1273 -928 0
-2882 1354 3706 0
-3090 -2052 1070 0
215 1579 3884 0
-1407 723 2336 0
-2442 -1239 -190 0
-4324 2355 2652 0
-4490 921 4290 0
-2476 -1977 -1448 0
581 1941 3678 0
-2258 -501 2309 0
-2431 2675 2913 0
-2723 111 3073 0
-1059 829 4020 0
-2134 -1008 1317 0
-2106 -1650 1088 0
-1834 -1327 2517 0
-524 -390 1062 0
-3616 -1685 2713 0
-283 492 2819 0
526 1343 2606 0
-1027 1035 4351 0
-2435 -546 3638 0
-2020 -1391 1849 0
-2264 -1232 377 0
-4287 -1225 566 0
-3323 -3014 -2019 0
-2442 -1663 -743 0
-2591 -1888 -436 0
135 210 2704 0
-239 2625 2635 0
-3633 1290 4011 0
-4046 -436 4277 0
1158 1699 2913 0
-3590 -75 336 0
-431 1185 1351 0
-1740 813 3232 0
-4005 1246 1310 0
-4468 -3368 -1103 0
-4039 -144 3341 0
947 1825 1906 0
-3477 2450 3451 0
-826 -470 2269 0
-301 -264 3656 0
-3855 -1188 3545 0
-3105 3096 4333 0
-257 281 2024 0
-3387 36 2956 0
-1734 -1241 2829 0
-3400 -2522 -913 0
-3659 -570 206 0
-1582 -448 1884 0
1216 2580 3902 0
-1488 -817 3119 0
-4392 2457 3421 0
-3519 1595 3248 0
-3761 2215 3230 0
-4340 -2628 162 0
-2443 2072 2883 0
-2906 -2655 -2154 0
-3051 -3043 -2272 0
-2666 -1292 3811 0
2819 3817 4190 0
-4431 -3069 2849 0
-2679 -541 3165 0
-2810 -2403 3897 0
-1955 1165 2028 0
-2752 -1925 4493 0
-2519 430 2737 0
-2457 -219 1731 0
-4297 1196 3823 0
3145 3176 4130 0
-4141 -2774 -1124 0
-1668 691 2443 0
-2617 -2539 585 0
-3320 -2315 -517 0
-3824 -1754 2699 0
1076 1819 2806 0
-3010 1123 1573 0
-1256 584 2136 0
-2759 561 1337 0
-501 793 3483 0
-3302 -1285 2399 0
-2850 -2500 4380 0
-3860 -3197 -2293 0
-3572 3240 3609 0
-2217 -1781 1915 0
-2712 -2145 649 0
-371 3638 4376 0
-1011 1973 3952 0
-4244 -3622 802 0
-1957 -521 3684 0
1296 1922 1977 0
-322 -211 1505 0
-2748 1610 3289 0
-4105 -3297 3058 0
2102 2543 3510 0
-4437 -3484 3600 0
359 1931 3682 0
-1655 3388 4336 0
-2785 -1955 264 0
-4298 597 4369 0
-734 3044 3515 0
-4224 2389 2790 0
-2957 1660 3102 0
-2255 -850 -691 0
-3561 -2727 -1054 0
-4156 -3526 209 0
-2765 -351 3818 0
-689 1648 3508 0
-3574 260 1099 0
-2987 -497 3999 0
-3063 502 2013 0
-4275 -1819 744 0
2385 2628 4026 0
383 1121 1554 0
-2692 1498 4009 0
-3261 -1183 4127 0
1607 3335 3608 0
-1682 267 2715 0
-3150 -2189 218 0
-3339 1733 2398 0
-3626 -1065 902 0
-4086 667 826 0
-2037 1745 3142 0
-995 3068 3239 0
-1142 1292 2369 0
1476 1663 3865 0
-4275 -3721 -1550 0
-2401 -1293 1597 0
-3756 -3609 -1804 0
-2244 1708 2305 0
-1480 882 3249 0
-2096 -2086 556 0
-49 1202 1533 0
-503 2888 3716 0
-3553 -1332 3722 0
1446 2240 3449 0
-3310 -1084 4325 0
-3673 1417 2749 0
-646 2147 2906 0
-2655 -1164 2731 0
-2699 -2583 26 0
661 1516 3077 0
-1734 53 4128 0
-2597 603 2501 0
-3400 -3141 4103 0
-1142 1844 2398 0
2531 3457 3509 0
-1559 -1016 1089 0
-4046 1977 3452 0
-1945 659 4439 0
-3583 -423 3394 0
-2498 1458 1658 0
700 786 1811 0
-2543 -1653 99 0
-2156 -1810 1704 0
-2356 2486 2755 0
-1700 1714 1961 0
-4274 -3339 4379 0
-3579 -2296 4231 0
-553 1758 1885 0
-4024 -2367 -1613 0
-992 1588 3960 0
-2796 -1084 1565 0
-3018 501 883 0
-2939 -1696 1958 0
-1677 -426 2603 0
-3990 -2608 -1979 0
-4270 -1256 3942 0
-3376 -2763 -95 0
-472 3110 3844 0
-1988 31 3895 0
-1125 244 1672 0
-2329 -1520 2626 0
3259 3288 3292 0
-4099 -1041 2587 0
460 1597 4024 0
-2403 2203 2740 0
-4479 -4167 -1208 0
-3223 58 1450 0
-1574 -630 -581 0
-3568 -1189 41 0
-544 821 3017 0
1230 3193 3646 0
-1230 -871 1416 0
469 1580 2070 0
-4489 4095 4376 0
-2644 394 1655 0
-1217 -594 2417 0
-4443 -2518 676 0
890 1324 4058 0
-2330 -1223 1778 0
-1751 326 1688 0
-685 594 1345 0
-24 420 1643 0
-3772 -987 3780 0
-140 2870 3654 0
-2740 3836 4166 0
-3967 3269 3871 0
-1830 -1030 2527 0
-4427 3107 4206 0
-3173 -2723 2151 0
-3675 -3102 617 0
814 1736 2538 0
-2280 -2126 2491 0
-3169 2011 4053 0
925 2372 2711 0
1978 2219 2663 0
-2299 -2084 505 0
-3718 -3387 -1085 0
-2769 -2021 2353 0
-1145 2975 4162 0
-2208 -306 3754 0
-1657 316 1971 0
-2854 1477 1912 0
-3112 -444 1437 0
-3620 -2605 29 0
343 963 2348 0
-2994 616 2731 0
-3555 -1189 2182 0
-2083 475 2709 0
-3922 -355 3315 0
-3668 845 3554 0
-1749 -1172 1818 0
-3384 656 2127 0
-3761 -2612 4285 0
-3900 -3117 2874 0
1244 3405 3748 0
-2945 -2169 942 0
-411 -156 161 0
-1718 -1281 2555 0
-130 2242 3523 0
-3331 679 3984 0
1774 3055 3450 0
-1412 265 1823 0
2351 2996 3815 0
-1234 3616 4182 0
-2738 -2374 2093 0
-985 -730 564 0
-3710 665 730 0
-2958 -2434 -1486 0
-3924 -2361 2464 0
-4379 -2846 1582 0
-2757 490 1174 0
-1958 1085 2839 0
-4352 -65 4023 0
-4033 938 1031 0
-2749 -2483 344 0
-4102 -870 1580 0
-1180 -93 2901 0
-4113 1478 4279 0
1061 2997 3053 0
-305 818 2583 0
-1212 4209 4469 0
-4357 293 729 0
-3720 2687 3647 0
1020 1116 1640 0
-2027 -1944 -855 0
-730 2463 3282 0
-4265 -954 2044 0
-1898 2122 2220 0
-3636 902 3224 0
-2846 -534 759 0
120 203 1858 0
-1175 3215 3549 0
-3526 -661 1015 0
1415 3719 4235 0
-4016 899 1412 0
-3173 166 4229 0
-4058 -2282 2949 0
-4425 -2785 -11 0
-3944 189 3229 0
-1293 -527 3941 0
-3415 -1505 2165 0
-4194 -1184 3340 0
-878 488 4253 0
-2246 543 691 0
1219 3345 3628 0
-2211 1652 4178 0
-1504 -865 3050 0
-2441 4046 4308 0
-3524 -1566 3019 0
-1859 141 3323 0
-311 -245 3112 0
-4474 -1745 -689 0
1593 4182 4329 0
-3826 -2887 -1833 0
-3329 -1305 434 0
-2067 -858 1122 0
-1037 1252 1546 0
-2537 -58 2079 0
-2937 1757 2501 0
-1062 -518 920 0
-3419 452 1118 0
-1444 203 3227 0
-779 813 4111 0
-2908 -510 4014 0
-3075 -2119 2025 0
-4140 2144 2920 0
-1262 -307 1918 0
106 865 1780 0
-3823 -2994 -509 0
-3330 2588 2898 0
-4070 -2123 277 0
-3810 1273 3981 0
-3111 -599 1831 0
-4455 -4105 -572 0
-3987 -663 1462 0
-1805 -1414 -1127 0
-3976 -3072 -2580 0
-2922 2447 4285 0
-4257 -967 2983 0
-1921 542 3887 0
-739 2168 3322 0
-3104 -2592 -1780 0
-2973 -2723 3409 0
-705 369 1448 0
-3331 -1130 1602 0
1240 1486 3678 0
-1827 1148 2747 0
-3631 -3351 -2344 0
-1961 -568 3938 0
-3734 -3541 -1138 0
-3058 -2100 3787 0
-1204 945 4194 0
-734 2285 3871 0
-3230 -2164 2108 0
