c minisat_input_format
p cnf 4500 8000
-4401 1046 4467 0
-2105 -1551 -1376 0
-1426 3942 4454 0
-2602 -2373 -273 0
-619 3596 4098 0
-571 99 1079 0
520 1796 3662 0
-4390 -2548 792 0
-1347 1284 4260 0
-617 3092 4192 0
-722 680 3860 0
1183 3826 4147 0
953 4220 4352 0
102 420 3119 0
99 1780 4375 0
-994 2868 3841 0
-1056 -166 4132 0
3437 4010 4212 0
-1310 -816 3634 0
-1414 -1248 764 0
-3223 -1330 2729 0
-4244 -2948 -2623 0
-2227 -2108 4327 0
-1355 -1183 1039 0
1396 2388 3066 0
-1405 -352 4477 0
49 1981 4338 0
-2841 1056 4401 0
-2416 1355 2495 0
-3399 -696 1327 0
-3164 1517 3013 0
-3975 -3961 -2759 0
-3061 -742 736 0
-3603 -2307 3425 0
-3605 -773 1962 0
-3930 1267 2939 0
-4284 2967 3958 0
-4147 2204 3785 0
-4370 -3652 3560 0
-3359 -2602 280 0
1288 1376 4460 0
-563 18 2035 0
-2263 1436 4305 0
-2521 -1709 394 0
-3010 -1595 2021 0
-2311 -972 41 0
-4436 -3962 -1777 0
-3931 -3230 -3079 0
-3567 -3436 957 0
-3353 -1992 -1679 0
-2546 1918 2958 0
-4031 588 1451 0
221 2542 3798 0
-3194 -193 3590 0
-3139 88 1177 0
-4474 1902 3115 0
-2318 37 2668 0
2181 2750 3166 0
-781 63 575 0
-3889 -437 461 0
-3152 146 2957 0
-1613 854 2042 0
-597 2650 2870 0
-2647 -2576 1175 0
2712 3600 3952 0
-3968 -1072 -149 0
-3108 -1456 -83 0
-4373 -1692 2184 0
-212 1025 2898 0
-3419 2909 3553 0
688 1933 3580 0
-3625 -562 3748 0
-4261 -766 622 0
-2700 -950 3858 0
-4419 -3941 2392 0
-3667 -1483 3251 0
-3186 2778 3722 0
-1656 1086 2643 0
-3294 -616 3050 0
-2317 -424 3175 0
-2026 -972 209 0
-2013 -1445 3848 0
-3656 -2719 933 0
2242 3224 4217 0
-3289 1222 1315 0
-2916 -1492 3982 0
-2376 1807 4085 0
-1892 333 2014 0
-505 1788 4192 0
-3874 -466 1289 0
-1177 879 4428 0
-3692 -1116 1320 0
-2060 1686 3256 0
-3785 -1749 1032 0
-2322 -2098 3320 0
-932 1352 2625 0
-4284 -3786 -687 0
-2195 -429 -339 0
-3960 -2060 1208 0
-2246 -1648 3007 0
-3048 -1683 3156 0
-4137 -860 332 0
-3557 -2574 1805 0
-1966 -1627 -1024 0
94 3129 3494 0
-2837 -1721 2133 0
1125 1192 2253 0
-3378 -3326 1793 0
-3560 -1422 299 0
-2350 -818 403 0
-2090 -1086 2250 0
-3523 -831 2074 0
-3495 -2934 2459 0
-2915 2091 3738 0
415 715 3862 0
-3250 2955 3386 0
-4263 -4050 -3357 0
-1602 488 2017 0
-2489 -170 2757 0
-4391 -1226 3263 0
-1670 -335 4429 0
-1967 -1777 -1771 0
-2566 1650 2866 0
-2066 690 2697 0
-846 -526 3214 0
-3338 -2887 -458 0
2449 2903 3400 0
-2195 2951 2972 0
-2327 -1628 -92 0
-3802 -199 4366 0
-3705 -1163 2827 0
-3304 744 3256 0
-3760 1675 2452 0
1858 3196 3437 0
-3331 -2923 2336 0
-51 2626 3498 0
-3760 -2395 -1428 0
-1127 1063 1272 0
-2420 -1385 4098 0
-4167 599 1464 0
-3680 -3212 -1617 0
-4485 -1295 -684 0
-185 1782 4438 0
397 818 4375 0
375 832 3035 0
-312 1875 2429 0
-3295 -2751 535 0
2268 2990 4110 0
-3645 -1698 -1058 0
-3096 -1424 3622 0
-3061 186 3891 0
468 2140 3115 0
-2464 -1447 1504 0
-3388 -3174 3373 0
-3155 -1936 -685 0
-3269 -1267 2596 0
-4441 -2684 4326 0
-1088 2030 4370 0
-4432 -2159 684 0
-2325 -308 4301 0
-3078 1148 1649 0
-4082 -2766 609 0
-2044 -734 2341 0
-4429 81 3097 0
-4017 -2788 2400 0
-3380 -271 3363 0
-2519 367 1313 0
-908 671 2471 0
-4409 -798 -219 0
-2021 2057 3433 0
-3156 -2510 306 0
29 1546 4151 0
-565 -404 164 0
-2170 -1025 -60 0
-3374 -319 1064 0
-2116 -544 1208 0
-1165 -1052 1051 0
-504 130 2493 0
-1239 2437 2891 0
2546 2862 4027 0
-4195 -1325 1621 0
-3752 2127 3602 0
-2713 706 4031 0
-4350 -2446 3973 0
-4069 -2161 507 0
-2735 -2039 4253 0
-2347 -684 2133 0
-3545 -3207 -357 0
-3147 2570 3519 0
-4197 1429 4340 0
794 1749 4414 0
-3187 -2361 -720 0
-574 -156 2787 0
-2980 -2501 -88 0
-2840 -1650 1012 0
-1801 -469 1319 0
296 1040 1744 0
-239 2083 3798 0
-2802 -1741 -71 0
-1185 1645 4459 0
-864 3692 3803 0
-1979 -736 4423 0
-4331 -1781 -161 0
-4172 -3038 -2777 0
-711 -185 1817 0
-1359 -998 -889 0
-4084 2857 3789 0
-1331 424 925 0
-3583 -1350 2333 0
-4387 -3418 4354 0
-1387 1270 2253 0
-613 895 2937 0
-2951 2646 3910 0
-4334 -587 867 0
2224 3466 4238 0
-948 1135 3144 0
-3374 -1362 556 0
-1881 2531 3731 0
-4472 485 656 0
-1446 -1072 297 0
-3380 -2640 3177 0
-4082 -3925 1458 0
-2228 -1144 514 0
-3405 -3100 3529 0
-3305 -3112 3100 0
-3446 1379 3805 0
-161 1929 3828 0
-4442 1899 3651 0
-1408 1543 4453 0
755 1165 3530 0
-873 2823 3951 0
-1210 2125 2271 0
-4483 -3400 1433 0
-3540 -2695 -1827 0
380 540 1293 0
-2621 1421 2275 0
-25 1641 2367 0
-3506 2510 3940 0
-403 3084 3144 0
-1395 -1023 2316 0
-3264 -909 2792 0
-879 -391 4345 0
-3095 1558 2706 0
-3716 1694 2228 0
367 505 1559 0
-3539 -2600 2666 0
-294 3800 4292 0
-4408 -3098 2696 0
-2428 -275 529 0
-4417 10 3069 0
-2289 -1297 3374 0
-767 1515 2350 0
-2847 -1690 4043 0
-2446 2320 2967 0
-3188 3032 3908 0
-3329 -1989 3459 0
-4114 -3567 3935 0
-3688 -328 49 0
-2223 1896 4038 0
-3825 758 1824 0
-3787 -1428 3743 0
-909 -804 837 0
-3033 -1674 -687 0
1152 1433 1451 0
-4175 1818 3666 0
-1716 537 2558 0
-2863 -826 3470 0
-3415 3561 4270 0
1589 2019 4320 0
-797 1462 3304 0
-3391 1568 2437 0
-2252 -1100 2565 0
-3198 -1800 901 0
235 2937 3170 0
-3220 -2715 1553 0
-243 410 4288 0
-1925 -1457 -1100 0
-3426 -2321 209 0
-2854 -1737 2653 0
2391 2683 3370 0
-1605 786 1034 0
-4239 -3715 -96 0
1386 3031 4014 0
-3261 -2377 3680 0
-2372 -1031 4358 0
-3365 2796 2919 0
-2822 -1865 3122 0
-1842 -1652 649 0
-3092 -2847 3595 0
-2298 -1617 3166 0
-2806 -31 2108 0
-2795 -1607 4403 0
-3079 -1818 -1282 0
-1665 -734 4435 0
-2923 1942 2028 0
-1829 3096 3638 0
-1293 -882 -255 0
-2917 1302 1596 0
-419 -35 905 0
-3949 -1832 -1184 0
619 1113 3572 0
-2367 -1835 4098 0
291 1175 2640 0
-1400 1779 4084 0
28 1896 4181 0
2674 3624 3869 0
1229 2872 4267 0
-3494 -147 2321 0
-1513 -1160 1753 0
-118 101 930 0
-3993 3509 4070 0
-2951 -2509 3844 0
-3117 -1 4110 0
-4044 -1125 366 0
-872 671 2557 0
-3544 -2571 883 0
-2675 3755 4348 0
-1250 -1049 1458 0
694 1993 3109 0
-502 1447 2834 0
639 2727 3856 0
-2358 113 4024 0
-1182 165 907 0
-1534 1132 2987 0
-4302 2169 2481 0
-3110 -2944 2888 0
-3073 1115 3502 0
1968 2523 3399 0
-1893 505 2531 0
-2186 825 1292 0
-3823 -3294 -1036 0
-1316 2238 3740 0
-355 980 2571 0
-4207 39 244 0
130 291 3844 0
1014 1383 1885 0
-4231 -4226 2101 0
-2855 -1721 2992 0
-2871 132 298 0
-371 3873 4112 0
-4174 -1777 -1574 0
1322 3195 4444 0
-2023 500 3898 0
-2576 -2036 -169 0
-3312 -672 3439 0
-705 566 1143 0
849 1169 1994 0
-3806 -2441 1222 0
-3479 -819 30 0
-2326 564 925 0
-1646 -816 -33 0
-3909 25 4273 0
-1587 -1194 1694 0
-4308 -3467 -3459 0
-4362 -527 2635 0
-2938 3944 4497 0
-1825 -1182 -845 0
-1168 -777 702 0
-2325 -182 151 0
-3734 230 1143 0
-3306 2517 3507 0
-4087 -1671 1202 0
-505 416 2520 0
-2792 2254 2566 0
-3764 -2241 1875 0
570 1708 4385 0
-2494 754 2885 0
231 232 3600 0
-2838 -1171 -615 0
-4061 -3803 -3097 0
299 360 3748 0
-1759 280 3517 0
-3938 -2048 4381 0
-903 955 2380 0
-763 2890 2918 0
-2224 2294 2750 0
-3463 3414 3601 0
-1710 -897 3040 0
-1662 79 3825 0
-4210 -1498 790 0
-3500 -2604 3355 0
-1322 184 973 0
-2927 -1629 2733 0
-4210 -3975 -1859 0
-4007 -3453 -873 0
-916 3140 3604 0
-3100 -2076 4499 0
-4143 -3857 510 0
-1382 -893 1103 0
-1831 84 4346 0
-4149 -368 4485 0
-3901 321 1480 0
-4472 -1699 87 0
-4079 1033 1269 0
13 3156 4310 0
-2225 705 3532 0
-3028 218 4018 0
-20 2458 3886 0
-4398 1155 2667 0
2883 2906 3142 0
-1650 -350 3422 0
-3941 -1091 729 0
-1585 -646 -189 0
-3687 2439 3589 0
-2520 -1568 -295 0
-3051 -1815 -368 0
-4443 -1805 2852 0
-2421 -1412 -545 0
-1120 -208 -8 0
-4270 -2248 -482 0
-1159 3111 3180 0
-2364 -1229 2375 0
-2717 -236 700 0
-3010 -2876 3302 0
23 1113 3635 0
-3562 -2140 4494 0
-4108 -2505 4057 0
-357 2397 3088 0
-3420 287 305 0
-1077 592 3331 0
-1146 -179 2514 0
-3063 -2654 2713 0
-2470 -2018 3327 0
-3130 -2547 -2507 0
-2086 3289 4223 0
-2391 -1976 1620 0
-3976 1063 3339 0
-4327 -505 1041 0
-4135 -1061 3245 0
-3044 -2473 -2012 0
-1687 -867 3549 0
-3259 -1063 1461 0
-1859 -1239 2206 0
-987 1122 2987 0
-1849 1827 2085 0
-2167 -1138 394 0
-4044 -1390 856 0
-3622 211 3997 0
-3924 2295 3701 0
-3827 407 1230 0
-3842 -2957 3631 0
2490 4105 4287 0
-4422 -3849 4346 0
-3846 330 2505 0
-4428 -2400 -1031 0
-78 1848 3732 0
-2907 -2171 -544 0
-3444 1230 3848 0
-3937 -27 3782 0
1647 2688 2945 0
-4448 3675 4236 0
-3486 -1079 -650 0
-3977 -884 -132 0
-570 916 2944 0
-3181 -863 3709 0
-848 -843 3717 0
-645 -59 1796 0
-3273 -2793 4438 0
-338 1537 2529 0
-2328 2468 4372 0
-1345 2583 4242 0
-1141 2762 2940 0
-1055 3128 3602 0
-1655 -365 1136 0
-2402 -712 240 0
-699 1210 2997 0
-3901 -55 2998 0
-4177 2126 3155 0
-176 1310 2375 0
-4033 -888 4462 0
2924 3492 3722 0
-2035 -626 243 0
-4043 2210 4422 0
-3896 -2495 2724 0
-1434 171 2573 0
-4217 -1208 1791 0
-1185 -170 3163 0
-2585 -2177 -1897 0
-3894 -1387 2275 0
-2190 106 3997 0
-4279 2447 2553 0
-1095 4251 4487 0
-3247 -2827 233 0
-2796 -448 1224 0
-2612 -1486 -1258 0
2325 2915 3503 0
-1296 -46 2309 0
-3565 -2602 736 0
1868 1970 3353 0
-4332 -3684 1044 0
-4039 -370 3703 0
-3041 3793 4207 0
-2156 795 2381 0
-4338 -2923 2890 0
-3064 -828 -396 0
-2 401 3032 0
-2758 32 381 0
817 1298 3821 0
-308 1528 2571 0
-698 115 2562 0
-981 1223 1626 0
-3266 -1564 1984 0
-2114 167 4160 0
-823 47 3611 0
-1904 -789 67 0
-4215 -3285 981 0
-2084 650 3783 0
-4425 -1341 3344 0
-2975 -615 3910 0
537 1038 1149 0
-4132 -2538 1049 0
-4011 -3768 -858 0
-2857 -741 -240 0
253 1107 1388 0
-3023 -2913 -1669 0
-3511 -1852 2753 0
-761 3019 3161 0
-2466 -1810 4000 0
-3510 590 1369 0
437 2302 2864 0
-4386 -1963 -1712 0
-3333 -3290 4262 0
-1858 -813 4188 0
-4258 -2893 -2514 0
-3033 1272 2321 0
-3702 2630 3491 0
-1226 871 2854 0
-892 1870 2560 0
-4374 2922 3028 0
-4064 -742 229 0
-2081 -1332 329 0
-3694 -1703 585 0
1414 1545 1720 0
1953 2684 2908 0
-4331 76 895 0
-2981 689 1158 0
275 339 2207 0
-1913 928 1329 0
-2291 -880 -153 0
-3384 -803 -139 0
-3545 1783 1976 0
-2777 4021 4037 0
-3575 -3309 3520 0
-3231 -487 356 0
-3847 -1182 992 0
-3668 -1767 -241 0
-3699 -3300 -2666 0
-1724 -1384 3394 0
-1348 3119 4040 0
-1623 -1503 728 0
-3713 -3174 4411 0
240 665 861 0
3082 3110 3289 0
-120 2003 4425 0
-803 -148 396 0
1414 1707 3640 0
-3795 -1982 1772 0
-2199 -235 2621 0
-4174 -2125 3510 0
-3213 -2551 188 0
-4402 -421 1504 0
-260 876 3881 0
-2797 -1918 4007 0
-4182 -2063 2030 0
-1876 -609 4265 0
-4316 -1865 4171 0
-4381 -4085 3565 0
1292 1955 3336 0
-4283 -3556 4158 0
-3079 -1630 1760 0
-194 2332 4333 0
1865 3680 4477 0
-3524 -3054 1277 0
-3788 -3036 -2862 0
-4305 -3684 1400 0
-3643 1254 2493 0
-4273 -891 4107 0
-4098 1881 3815 0
-979 1359 2221 0
-3713 -2296 3848 0
-3558 454 3259 0
-2927 203 950 0
-3701 -2075 4437 0
-2296 -1124 -82 0
-275 1775 2409 0
555 1437 4255 0
-4332 -4054 900 0
493 2035 4033 0
-3216 3457 3850 0
-3364 -1508 -310 0
-1831 2217 2278 0
-2583 -2196 4405 0
-3368 -1257 2451 0
-4497 -425 3749 0
-2653 601 2767 0
458 1617 3519 0
-3047 68 829 0
-3071 -2492 2110 0
183 2414 2721 0
-2491 -2336 2314 0
-1966 -103 15 0
397 965 3935 0
-1414 473 3101 0
-3662 -2570 1067 0
508 2457 3647 0
1227 2094 3864 0
-3130 -1277 3617 0
-3270 1886 2444 0
-617 334 4492 0
-2998 -463 4266 0
-4255 479 2924 0
-3733 -833 2279 0
367 2583 4109 0
-4197 91 883 0
-4495 -2103 2708 0
-73 599 4041 0
-3360 -2945 -37 0
-733 319 4236 0
-3011 3234 3245 0
-3813 -646 857 0
-3945 -1337 2450 0
-3531 2115 3746 0
-1303 2663 3277 0
-1405 911 4418 0
-1999 452 1428 0
-1111 -1059 4357 0
-1221 3625 4251 0
-3606 461 1954 0
-3738 -569 1170 0
-2442 1492 3744 0
-4148 955 1495 0
-3230 -1983 533 0
-2011 -1611 1213 0
-1666 -1044 -592 0
-2442 446 2815 0
-1498 -699 2125 0
-1128 545 1290 0
-1569 -1549 1239 0
-2423 -1726 494 0
-2638 -1411 1594 0
-2255 1061 2147 0
-1362 -883 1680 0
-4106 -1934 3682 0
292 3452 3954 0
-4223 2302 2524 0
-3358 1448 4288 0
-1090 -1030 1401 0
-165 -142 2044 0
-963 2397 3073 0
-2530 -887 4080 0
1306 2056 2589 0
-3129 938 4137 0
-1018 514 1251 0
-3678 -2886 2565 0
2745 3025 4070 0
-3983 -2193 -1266 0
-2016 -432 2614 0
-3870 -3419 2362 0
2653 2699 3566 0
-2881 -882 465 0
-2534 1657 2494 0
-3794 -3757 2281 0
-4164 -479 612 0
-3662 183 1687 0
-2025 -244 4005 0
-1378 -834 2743 0
-49 1845 2021 0
-2940 -1396 -636 0
-902 -21 3505 0
-3222 -2474 1004 0
-1142 -925 1168 0
-1105 1060 1271 0
-3535 -2655 -2368 0
-3754 1554 4459 0
-307 3697 3929 0
-2107 1202 2745 0
-2550 -1802 377 0
2676 4380 4418 0
-4469 -2200 692 0
2880 3684 4321 0
-1488 3056 4209 0
2881 3176 3597 0
-3042 1342 1420 0
-730 1502 3436 0
-3338 737 3235 0
202 1065 3808 0
-3986 -220 1546 0
2445 2930 3791 0
-238 1167 3801 0
-3604 -1500 1424 0
-517 1571 2267 0
-2846 -1479 -630 0
-326 89 2630 0
-581 2197 4300 0
-2983 -198 1414 0
-3866 572 2790 0
-686 -533 4137 0
1992 2120 4171 0
-2520 1066 4069 0
-3820 -2675 -1550 0
-1070 1150 2537 0
-4226 1173 4336 0
-922 -648 1961 0
-4229 1361 1443 0
862 2407 3096 0
-3375 496 1331 0
-3380 37 3538 0
-1094 1888 2546 0
-807 -247 156 0
-2568 1592 2115 0
-1164 2740 3418 0
-187 1012 1623 0
-1260 3129 4267 0
-3966 1730 4121 0
-368 2169 3190 0
-3174 -75 1798 0
-1308 -291 502 0
-3595 834 2075 0
-644 3046 3808 0
-2739 1558 3114 0
-4292 -1166 2915 0
-4351 -3625 -493 0
-63 463 1260 0
-2843 -259 1258 0
-3526 -996 2323 0
-3226 -752 4176 0
-3823 1503 4299 0
1093 2538 4400 0
-1707 148 1909 0
-2359 -1499 166 0
-1500 -1172 -835 0
-4371 -3355 -3011 0
-3942 -721 618 0
1320 3292 3733 0
-2768 3485 4397 0
-3790 -3396 4113 0
2166 2475 3375 0
-3163 2350 3593 0
466 786 2449 0
-3177 -1046 2699 0
-416 3076 3969 0
-85 -67 4018 0
-4307 -1589 -368 0
-4344 1556 4386 0
-1864 2277 4403 0
3554 3660 4293 0
-569 2497 2670 0
-2416 1726 3035 0
-1783 1973 3070 0
-4449 1991 2906 0
-1353 -932 572 0
-3499 -1073 223 0
-4363 -2159 240 0
-1911 -445 2763 0
1031 2367 2550 0
-2514 3023 3757 0
-2477 -927 2709 0
-2096 -1253 3391 0
-4262 -523 4329 0
-1355 -1173 1477 0
-422 2384 3653 0
-2725 -1013 3413 0
-2421 1501 3947 0
-1303 -1247 4221 0
-4131 -740 4110 0
-1170 -1154 495 0
-3312 2767 4037 0
-2630 1372 2425 0
-3953 -1361 4104 0
-4463 827 1624 0
-2731 -2164 796 0
-700 2000 3100 0
-139 1449 1832 0
-4333 -1617 -277 0
-1598 1284 3946 0
-3364 -2232 -743 0
-1276 1730 1881 0
-1844 -968 3629 0
-1356 -749 -712 0
-1607 -1556 1486 0
-2505 -939 2689 0
-4452 1655 4330 0
-3097 -925 -512 0
-4358 -3030 -2699 0
-924 -823 -95 0
-2122 562 1992 0
-4190 -1463 -387 0
-3960 1351 2747 0
164 1584 4273 0
-2344 -2057 -232 0
-3985 158 549 0
-3327 -23 4329 0
-793 281 1255 0
-3462 -843 818 0
-4125 3618 4249 0
-1214 -1072 3580 0
-2924 -1030 -37 0
-3799 -648 3839 0
56 2043 2316 0
-2786 -582 2155 0
-3843 2040 2200 0
-3979 2134 3851 0
-176 1529 1570 0
-4030 1174 2806 0
-3536 1264 1937 0
-2687 -454 1997 0
-4194 -3391 2943 0
405 3414 3594 0
-3305 -2543 -2122 0
-4456 -3315 1075 0
-1835 1970 2199 0
-2910 -294 3469 0
-1239 882 3141 0
-2927 -212 4268 0
-3540 -806 4157 0
-4242 -4068 -915 0
632 2558 4451 0
-3742 -3446 -1157 0
-4176 -3859 -1709 0
-2313 -1255 2609 0
-368 89 3133 0
-1612 1366 4290 0
-3480 141 2838 0
-3858 112 2687 0
-2079 -98 1478 0
-3192 -713 3370 0
-2426 767 3536 0
-95 142 2994 0
-3196 1104 2903 0
-2822 -968 3239 0
-4442 -2309 3970 0
-3237 641 1724 0
-939 138 4007 0
-3433 -970 2539 0
-4138 -1457 4194 0
-4169 -303 3687 0
-1143 -761 -57 0
-1731 3368 3594 0
-2231 -2203 -983 0
-3544 -2750 1118 0
-3774 -3473 -2968 0
1147 2328 3595 0
-799 3124 4071 0
-4166 -3533 1468 0
-24 780 905 0
-2086 1139 1357 0
-4114 -50 3930 0
-2292 -1744 2164 0
-1664 2528 2676 0
225 744 3575 0
-2933 -908 2116 0
-3773 -2449 -1230 0
-2628 -1226 3144 0
-2164 -2156 1397 0
-3037 503 565 0
-2704 -1819 2095 0
-2366 987 3489 0
-1018 101 314 0
-4017 -3286 -888 0
-3118 -2624 -138 0
-598 3199 3748 0
908 3347 4117 0
-3914 -1505 1750 0
-1871 -1230 2101 0
-2904 1545 3556 0
-4055 -3559 4392 0
-2938 2857 4280 0
-1669 633 694 0
-2287 -1432 -459 0
-2741 -778 -695 0
-756 -159 172 0
-2045 309 2293 0
-3658 1462 2213 0
-2752 -2669 1263 0
-4089 -3343 2274 0
-2831 1131 3352 0
-1837 -447 4436 0
-2943 -1905 4229 0
-1469 -1333 2427 0
-1976 3761 3778 0
-4417 -3100 4319 0
-2318 -680 1726 0
-3680 -435 2751 0
-3295 -977 1630 0
-2275 443 778 0
-2077 1832 2323 0
-4290 -600 -129 0
-20 1970 2797 0
-2307 2300 2973 0
-4051 955 4140 0
-3873 2972 4042 0
-2842 -696 3190 0
-2082 -956 69 0
-3397 -1694 2315 0
-3731 -3388 -2111 0
-2242 2039 2594 0
-4416 923 2892 0
-2213 -2068 -104 0
1213 3252 4278 0
-1901 -179 3257 0
-3805 473 484 0
-4442 -2622 3420 0
107 525 2679 0
-2532 657 3667 0
-548 1135 3398 0
-3855 -3734 -2134 0
-2505 -1097 1847 0
172 3287 4173 0
-1193 473 3580 0
536 741 2172 0
-4431 -1853 -387 0
-2043 -1298 560 0
821 1180 3231 0
-67 2269 3260 0
-239 295 1321 0
-4120 370 3235 0
-1784 -1063 1972 0
-3878 -3201 648 0
-2714 -2643 -2253 0
-2378 -593 2336 0
-3356 -392 280 0
-2884 655 1423 0
-2159 -1577 -153 0
-1639 -227 152 0
-3454 216 762 0
942 3442 3541 0
-3222 -2420 4485 0
-3684 3793 3833 0
-3984 -3188 3553 0
-3284 -1240 855 0
-3166 -2165 1581 0
-3172 -2227 249 0
-3164 -3072 -3069 0
-4095 2324 4254 0
-558 1489 2707 0
-1985 -1451 4048 0
-3754 1089 3288 0
-3741 -3473 -1450 0
-3351 -2399 4017 0
-681 470 1122 0
-2774 -214 184 0
-1506 -25 2699 0
-2147 2765 4280 0
-4203 -1303 2552 0
272 2564 3086 0
-4138 2675 2933 0
-2726 770 2910 0
-1604 -1283 77 0
-3121 -1577 -54 0
-3348 -1645 3115 0
-1453 -1029 2438 0
-3648 -3169 421 0
400 2383 3493 0
-2269 -1756 3019 0
-2550 2282 3206 0
-2067 3324 3365 0
-2784 -1276 129 0
-4351 1087 1622 0
-4477 1003 3991 0
-4031 -1493 1301 0
-2735 -657 3273 0
-494 462 2295 0
-2311 1790 4125 0
-4249 -3508 4212 0
494 2119 2275 0
-4254 -3553 -2485 0
-2990 120 1433 0
-4139 -2906 3421 0
598 1622 2122 0
-2788 -351 1461 0
-4149 -919 2225 0
-3356 -2548 -2085 0
939 1008 2569 0
-2889 -188 4435 0
1156 4399 4495 0
-2474 -2266 3469 0
-4003 769 1162 0
-488 838 4083 0
-3501 -1500 785 0
-1341 -796 406 0
697 3449 4487 0
-2653 -1757 2041 0
-4382 -1708 -1104 0
-3110 637 3037 0
-492 2829 3754 0
-3946 -3112 697 0
-3654 823 3500 0
-4211 -1987 630 0
-4057 -53 1481 0
-3686 -829 766 0
-866 500 1465 0
-2285 3018 3126 0
-1994 699 1616 0
-3960 -1574 3118 0
-1380 2502 4431 0
-2320 -1853 3605 0
-3626 -868 4170 0
-2876 1373 2365 0
-1277 -1111 3219 0
-4396 -2938 -1906 0
-4262 1194 1336 0
-3671 -2822 -2030 0
-179 753 2957 0
-2013 12 3985 0
-4221 -4181 4311 0
-2965 -2192 -377 0
-19 388 4051 0
-3692 -32 2282 0
-3166 -2953 4058 0
-4002 -2019 2648 0
-1545 79 3616 0
-1054 -853 2776 0
-4311 -3037 -2271 0
-2886 -1678 -169 0
-2102 2247 2759 0
-1240 310 2670 0
-2825 -2438 3709 0
-4071 -321 4344 0
-3736 2205 4047 0
-2804 -2338 -1660 0
-4435 -894 3744 0
-1464 -1193 1624 0
-3426 -2207 984 0
-3741 -3017 -2225 0
-2221 -1560 1175 0
-3847 -1139 2488 0
-4181 691 4149 0
-1468 -316 -6 0
-4393 -3240 -2683 0
-1115 2198 2687 0
-2924 -1146 916 0
34 2653 4190 0
1267 2118 2333 0
-3358 3097 3557 0
-3800 969 2730 0
-2959 370 2438 0
-1247 -326 -156 0
-3367 1416 2996 0
-2510 1598 3408 0
-1669 562 1768 0
-3277 -3207 -1007 0
525 2242 3603 0
-3841 1994 3094 0
-2538 -2282 315 0
-4068 -2355 3390 0
-3179 1703 4342 0
-2379 2178 2667 0
-175 1123 2434 0
-2835 2083 3243 0
-3941 789 959 0
-4051 -2967 2738 0
-3819 -1198 279 0
-3316 -35 2073 0
-633 949 3490 0
-4484 -3017 -231 0
-4158 -1588 300 0
-1801 -1217 2447 0
-3914 -3896 -2037 0
-573 773 2362 0
-1806 -595 -445 0
-2161 884 2993 0
-1552 724 2313 0
-3873 -3059 712 0
2519 2956 2983 0
-541 1510 3250 0
1714 2327 2438 0
-1491 -1213 2095 0
848 954 1020 0
-972 148 3691 0
-270 732 1581 0
-3815 -3202 474 0
-3782 -3169 4342 0
-1791 -390 625 0
-1089 1437 4329 0
-920 3154 3593 0
-3909 3549 3725 0
1046 1599 2395 0
-2887 2818 4496 0
-3288 -3036 -1744 0
-3664 -3413 -1755 0
-4385 1958 2219 0
-2083 1241 3607 0
-2877 -2003 2826 0
-1353 -136 3522 0
2345 3621 3690 0
525 1678 2154 0
-1086 -214 -207 0
-178 350 3699 0
-2087 -939 3084 0
-2065 286 3609 0
-2190 -497 3333 0
-4405 -3210 1280 0
-4067 -1865 2368 0
934 1743 1970 0
-1896 1448 1820 0
-3292 -1036 4041 0
-261 122 4337 0
1006 2282 2971 0
-1051 1470 4162 0
-1998 -1228 2965 0
-1268 2927 4445 0
-66 649 3551 0
-25 2163 3557 0
-1399 1366 3447 0
-2056 407 1326 0
-578 157 4245 0
-1536 -197 1255 0
-3797 -1423 2094 0
-3748 2027 3336 0
-3528 -1140 -855 0
-4218 -421 3756 0
-1317 3356 4430 0
-1919 -445 3632 0
-4128 -477 1572 0
-1965 -1831 -145 0
-3549 793 2390 0
1955 3241 4318 0
-796 122 4383 0
-2801 707 1734 0
-3339 -1589 -574 0
-3832 -61 1624 0
-1996 2217 3901 0
-3141 2078 2239 0
-589 240 1631 0
-4146 -3833 -1839 0
-3025 244 2544 0
1019 1996 3102 0
-1853 695 2028 0
-1914 782 3196 0
-2745 -1804 1731 0
-2440 -1194 693 0
-2907 -2442 -1905 0
142 520 676 0
-1591 316 2732 0
-3446 2201 3804 0
185 282 3904 0
-2280 -2048 3995 0
-4046 -1294 1976 0
-4122 -2807 -779 0
401 2391 4303 0
-3842 -3779 -2015 0
-2058 172 1601 0
1111 1939 2560 0
-1557 -443 2498 0
-2594 360 2663 0
-2896 -69 3125 0
-1003 2169 2971 0
-4063 1502 2567 0
-3286 -1765 -918 0
431 825 1053 0
1872 2465 4183 0
-3887 -345 3342 0
-1726 -447 4494 0
558 729 4377 0
-2466 262 2012 0
770 1432 3330 0
-736 -431 2681 0
-222 3768 4017 0
-1747 3101 3236 0
-1979 2234 4343 0
-2088 2731 2788 0
-2490 1076 1667 0
-2024 2302 4157 0
-1861 -1721 -171 0
-2771 -1423 2214 0
-2977 -2297 -1738 0
-2192 -2016 -1038 0
-3254 -2591 1381 0
-4471 -2465 2339 0
-3139 -1767 2360 0
-4124 4369 4401 0
-4235 -2350 2959 0
-3450 -375 1726 0
-4369 711 1040 0
-4239 -1805 -1665 0
-4396 -2984 2305 0
-4081 454 477 0
-1695 -1244 -1139 0
-1709 883 3407 0
-4138 -4125 -957 0
-2594 442 3684 0
